plant_type_Flower Plant,plant_type_Herb,plant_type_Indoor Plant,plant_type_Leafy Ornamental,plant_type_Succulent,plant_type_Vegetable Plant,location_Balcony,location_Indoor,location_Outdoor Garden,location_Rooftop,soil_type_Clay,soil_type_Loamy,soil_type_Potting Mix,soil_type_Sandy,sunlight,soil_moisture,nitrogen,phosphorus,potassium,soil_ph,recommended_fertilizer
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.5856501926426184,1.2930072681166862,-0.4126346907956779,1.2952821206717402,Balanced NPK
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,-0.0754673759802849,-1.4058064358869382,-1.438578725593484,1.02062518244618,Phosphorus Rich
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.8882112777152341,-0.39375129688557897,-1.3245849439492834,-1.0393018542455186,Balanced NPK
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.09459356290715963,-1.6307075778872402,-0.46963158161777824,0.8832967133334007,Phosphorus Rich
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.6251420128941603,1.2367819826166107,-1.7235631797039859,-0.07800257045605893,Balanced NPK
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,-0.5289632130134703,-0.16885015488527697,0.385321780713727,0.33398283688228053,Nitrogen Rich
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.7748373184569377,0.5058532711156292,-1.210591162305083,1.02062518244618,Balanced NPK
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,-0.0754673759802849,1.2930072681166862,0.49931556235792773,-1.0393018542455186,Nitrogen Rich
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.3417071147484194,-0.956004151886334,0.4423186715358274,-1.5886157306966386,Phosphorus Rich
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,1.1716461758609749,-1.5744822923871646,-0.1276502366851761,-1.4512872615838581,Phosphorus Rich
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.49140242031119685,1.3492325536167618,-0.6406222540840792,0.33398283688228053,Balanced NPK
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.9257720704175075,1.5179084101169882,-0.18464712750727647,-0.352659508681619,Nitrogen Rich
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,-0.18884133523858124,-0.44997658238565447,0.7273031256463292,0.6086397751078406,Balanced NPK
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.43471544068204865,1.1243314116164598,-0.75461603572828,-0.4899879777943984,Liquid Fertilizer
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.3780284610529005,-0.5624271533858055,-1.3815818347713837,1.4326105897845196,Balanced NPK
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.13215435560943306,0.5058532711156292,0.27132799906952637,0.19665436776950113,Nitrogen Rich
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,-1.039146029675804,-1.6869328633873157,-0.75461603572828,-1.176630323358298,Nitrogen Rich
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.6614633591986414,0.3371774146154026,-0.35563779997357753,-1.725944199809418,Bone Meal
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,-1.6627028055964337,-0.7873282953861075,-1.7235631797039859,-1.5886157306966386,Nitrogen Rich
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,-0.18884133523858124,0.11227627261510059,-0.6406222540840792,-0.07800257045605893,Balanced NPK
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,-1.1525199889341002,-0.056399583885125934,-0.5836253632619789,-0.07800257045605893,Nitrogen Rich
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.09459356290715963,-1.6307075778872402,-0.46963158161777824,-1.0393018542455186,Phosphorus Rich
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0582722166026786,0.1685015581151761,-1.210591162305083,-1.0393018542455186,Balanced NPK
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.1716461758609749,0.3934027001154781,0.214331108247426,-1.176630323358298,Liquid Fertilizer
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,-1.3792679074506928,0.1685015581151761,0.7843000164684295,1.4326105897845196,Nitrogen Rich
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-0.3022152944968776,-0.056399583885125934,0.15733421742532563,1.4326105897845196,Bone Meal
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.20796752216545597,1.6865842666172148,0.3283248898916267,-0.352659508681619,Nitrogen Rich
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.03790658327801145,0.3934027001154781,-1.5525725072376848,-0.627316446907179,Balanced NPK
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,-0.5856501926426184,0.11227627261510059,1.6392533787999348,-1.5886157306966386,Bone Meal
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.2658939481923965,-1.1246800083865607,0.5563124531800281,-0.7646449160199585,Nitrogen Rich
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.9824590500466557,-1.293355864886787,-1.6095693980597852,0.19665436776950113,Nitrogen Rich
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.20796752216545597,1.5741336956170637,1.354268924689433,-0.4899879777943984,Compost
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.3213414814237523,-1.5744822923871646,1.6962502696220352,1.02062518244618,Phosphorus Rich
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,1.511768053635864,1.1243314116164598,-0.5836253632619789,0.059325898656720485,Balanced NPK
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,-1.5493288463381374,-1.0684547228864851,-1.3815818347713837,-1.0393018542455186,Nitrogen Rich
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.8882112777152341,-0.22507544038535246,-0.6406222540840792,-1.5886157306966386,Nitrogen Rich
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.548089399940345,-1.6307075778872402,0.15733421742532563,-0.07800257045605893,Phosphorus Rich
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.1512805425363078,-1.0684547228864851,1.6392533787999348,1.5699390588973003,Phosphorus Rich
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,-0.2455283148677294,0.9556555551162332,1.4682627063336338,1.2952821206717402,Balanced NPK
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,-0.5289632130134703,1.1243314116164598,-0.5836253632619789,-0.07800257045605893,Compost
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.8315242980860859,-1.4620317213870135,-0.6976191449061796,1.02062518244618,Phosphorus Rich
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,-1.2658939481923965,-0.731103009886032,-0.01365645504097541,0.33398283688228053,Nitrogen Rich
0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.03790658327801145,0.2247268436152516,-1.1535942714829825,-0.2153310395688396,Balanced NPK
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,-0.18884133523858124,-1.2371305793867116,-1.6095693980597852,0.059325898656720485,Phosphorus Rich
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.5684550332650122,-0.281300725885428,-0.8116129265503803,1.2952821206717402,Liquid Fertilizer
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,-0.2455283148677294,-0.3375260113855035,-1.267588053127183,-1.3139587924710787,Balanced NPK
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,-0.5289632130134703,0.5620785566157046,-1.267588053127183,-0.627316446907179,Balanced NPK
0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.26465450179460415,1.1243314116164598,-0.18464712750727647,-0.352659508681619,Balanced NPK
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,-1.1525199889341002,-1.2371305793867116,0.8412969072905299,-0.2153310395688396,Nitrogen Rich
0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.6627028055964337,-1.3495811503868627,-0.5836253632619789,1.7072675280100797,Nitrogen Rich
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.8315242980860859,1.6303589811171393,1.6392533787999348,-0.9019733851327392,Balanced NPK
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.2850201351192714,0.2247268436152516,0.6703062348242288,0.8832967133334007,Nitrogen Rich
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.6047763795694931,1.4616831246169129,-0.8116129265503803,-0.2153310395688396,Compost
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,-1.435954887079841,-1.518257006887089,-0.925606708194581,-0.4899879777943984,Nitrogen Rich
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.5684550332650122,-0.6186524388858811,-1.0396004898387818,-0.07800257045605893,Balanced NPK
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,-1.2092069685632483,-0.00017429838505042712,-0.925606708194581,0.47131130599506,Nitrogen Rich
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1.4926418667089894,-1.180905293886636,1.2402751430452323,-0.2153310395688396,Nitrogen Rich
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.1716461758609749,-0.16885015488527697,-1.4955756164155845,-0.7646449160199585,Balanced NPK
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1.3792679074506928,-0.16885015488527697,-0.2986409091514772,-0.4899879777943984,Nitrogen Rich
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,1.6251420128941603,0.8994302696161577,-0.8686098173724807,-1.5886157306966386,Nitrogen Rich
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,-1.2658939481923965,0.6183038421157802,0.9552906889347306,1.2952821206717402,Nitrogen Rich
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.5684550332650122,0.6183038421157802,-0.5836253632619789,-1.0393018542455186,Nitrogen Rich
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,1.6251420128941603,1.2367819826166107,-1.0396004898387818,-1.5886157306966386,Balanced NPK
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,-0.4155892537551739,1.2367819826166107,1.0692844705789313,1.4326105897845196,Bone Meal
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.548089399940345,0.2247268436152516,0.7273031256463292,0.6086397751078406,Compost
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.6614633591986414,1.5741336956170637,-0.8116129265503803,-1.725944199809418,Liquid Fertilizer
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,-0.755711131530063,-1.0684547228864851,-1.210591162305083,1.5699390588973003,Phosphorus Rich
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6047763795694931,-0.6186524388858811,1.012287579756831,0.6086397751078406,Nitrogen Rich
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.3417071147484194,-0.5624271533858055,-1.0396004898387818,-0.7646449160199585,Balanced NPK
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,-1.719389785225582,-1.1246800083865607,0.1003373266032253,-0.4899879777943984,Nitrogen Rich
0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,-0.4722762333843221,0.4496279856155536,0.5563124531800281,1.4326105897845196,Compost
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.8123981111592111,0.8994302696161577,-1.4955756164155845,0.6086397751078406,Balanced NPK
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.5493288463381374,1.1805566971165353,1.4112658155115334,-1.4512872615838581,Nitrogen Rich
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-1.2658939481923965,0.4496279856155536,0.04334043578112494,-0.2153310395688396,Nitrogen Rich
0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.9257720704175075,1.0681061261163842,0.8412969072905299,1.5699390588973003,Nitrogen Rich
0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,-0.18884133523858124,1.6865842666172148,1.5822564879778345,1.4326105897845196,Compost
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.3417071147484194,1.5179084101169882,-0.01365645504097541,1.5699390588973003,Nitrogen Rich
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.755711131530063,1.5741336956170637,0.49931556235792773,-0.07800257045605893,Bone Meal
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.3213414814237523,1.1243314116164598,-1.7235631797039859,-0.352659508681619,Balanced NPK
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.3213414814237523,-0.11262486938520144,0.27132799906952637,-0.7646449160199585,Nitrogen Rich
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.35890227412602577,0.5620785566157046,-0.8116129265503803,-1.3139587924710787,Bone Meal
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,-0.4722762333843221,0.4496279856155536,-0.01365645504097541,1.5699390588973003,Bone Meal
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,-0.5289632130134703,0.6183038421157802,-0.4126346907956779,-0.07800257045605893,Liquid Fertilizer
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,-0.8123981111592111,0.7307544131159311,-0.46963158161777824,1.2952821206717402,Compost
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.6990241519009148,-0.956004151886334,1.5822564879778345,-0.7646449160199585,Phosphorus Rich
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0582722166026786,-1.6307075778872402,-0.24164401832937682,1.1579536515589595,Phosphorus Rich
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.5289632130134703,0.5058532711156292,0.6133093440021284,-0.7646449160199585,Bone Meal
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.49140242031119685,-1.6307075778872402,0.9552906889347306,-0.07800257045605893,Phosphorus Rich
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.548089399940345,-1.3495811503868627,1.1262813614010316,-1.4512872615838581,Phosphorus Rich
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.6614633591986414,0.11227627261510059,-1.438578725593484,-0.627316446907179,Balanced NPK
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.548089399940345,-0.056399583885125934,-1.5525725072376848,-0.07800257045605893,Balanced NPK
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,-0.4155892537551739,1.6865842666172148,0.6133093440021284,0.74596824422062,Balanced NPK
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.9824590500466557,-1.0684547228864851,-0.1276502366851761,-0.352659508681619,Nitrogen Rich
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,-0.13215435560943306,-1.180905293886636,-1.7235631797039859,1.5699390588973003,Phosphorus Rich
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,-0.01878039635113672,0.11227627261510059,0.49931556235792773,1.7072675280100797,Nitrogen Rich
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,0.6614633591986414,-0.50620186788573,-1.1535942714829825,0.74596824422062,Balanced NPK
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.35890227412602577,0.3371774146154026,1.183278252223132,-1.3139587924710787,Nitrogen Rich
0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,-1.3792679074506928,1.4054578391168373,0.7273031256463292,1.02062518244618,Nitrogen Rich
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.8315242980860859,1.4616831246169129,0.3283248898916267,-1.176630323358298,Compost
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,-0.2455283148677294,1.1805566971165353,1.5822564879778345,-0.4899879777943984,Bone Meal
0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,-0.13215435560943306,1.3492325536167618,1.183278252223132,0.19665436776950113,Balanced NPK
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.5289632130134703,0.9556555551162332,-0.925606708194581,-1.0393018542455186,Balanced NPK
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.6818289925233085,1.0681061261163842,-0.925606708194581,-1.4512872615838581,Balanced NPK
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,-0.5289632130134703,1.5179084101169882,-0.35563779997357753,1.2952821206717402,Nitrogen Rich
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,-0.35890227412602577,-0.39375129688557897,0.5563124531800281,-1.5886157306966386,Compost
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.03790658327801145,0.1685015581151761,-0.18464712750727647,-0.627316446907179,Liquid Fertilizer
0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0582722166026786,-1.6869328633873157,-0.46963158161777824,-1.3139587924710787,Phosphorus Rich
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.1149591962318268,-0.22507544038535246,-1.0396004898387818,-1.4512872615838581,Balanced NPK
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,1.2850201351192714,1.5179084101169882,-0.35563779997357753,1.7072675280100797,Nitrogen Rich
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3213414814237523,1.5741336956170637,1.2402751430452323,0.6086397751078406,Bone Meal
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,-1.095833009304952,-0.281300725885428,1.5822564879778345,0.059325898656720485,Nitrogen Rich
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,-1.4926418667089894,0.9556555551162332,1.4682627063336338,-0.4899879777943984,Nitrogen Rich
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.3417071147484194,0.6745291276158557,-1.6665662888818855,-0.2153310395688396,Balanced NPK
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1.3983940943775677,0.6183038421157802,-0.6406222540840792,-0.9019733851327392,Nitrogen Rich
0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.755711131530063,-0.5624271533858055,0.7273031256463292,0.19665436776950113,Compost
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.039146029675804,0.28095212911532713,-0.75461603572828,-1.725944199809418,Nitrogen Rich
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,-1.4926418667089894,1.3492325536167618,-0.46963158161777824,-0.2153310395688396,Nitrogen Rich
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.6047763795694931,-0.11262486938520144,-1.5525725072376848,-0.627316446907179,Balanced NPK
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.5684550332650122,-1.293355864886787,1.1262813614010316,-1.5886157306966386,Phosphorus Rich
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,-1.2658939481923965,-1.6307075778872402,-0.01365645504097541,-0.4899879777943984,Nitrogen Rich
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,-0.18884133523858124,1.6865842666172148,1.5822564879778345,-1.4512872615838581,Liquid Fertilizer
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.35890227412602577,1.1243314116164598,-1.7235631797039859,1.5699390588973003,Balanced NPK
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,-0.755711131530063,-1.6869328633873157,1.0692844705789313,-1.4512872615838581,Phosphorus Rich
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,-0.0754673759802849,-0.3375260113855035,0.7843000164684295,-0.627316446907179,Bone Meal
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.9448982573443823,-0.056399583885125934,1.4682627063336338,-1.0393018542455186,Balanced NPK
